;name;engine_power;max_spped;vehicle_transmission;model_date_begin;model_date_end;series;acceleration_time_to_100_km_h;dimensions_height;payload;dimensions_length;number_of_cylinders;wheelbase;curb_weight;dimensions_width
925;325i;218;248;MT;2004;2010;3ER;6.9;1418;540;4520;6;2760;1490;1817
926;325d;197;233;MT;2004;2010;3ER;7.6;1418;540;4520;6;2760;1590;1817
927;335i;306;250;MT;2004;2010;3ER;5.7;1418;615;4520;6;2760;1540;1817
928;325d;197;233;MT;2004;2010;3ER;7.6;1418;540;4520;6;2760;1590;1817
929;335xi;306;250;MT;2004;2010;3ER;5.6;1418;540;4520;6;2760;1715;1817
930;330d;231;248;MT;2004;2010;3ER;6.8;1418;540;4520;6;2760;1600;1817
931;325xi;218;242;MT;2004;2010;3ER;7.7;1418;540;4520;6;2760;1640;1817
932;328i;233;209;MT;2004;2010;3ER;6.8;1418;500;4526;6;2760;1600;1817
933;318Ci;143;206;AT;2001;2006;3ER;11.3;1372;420;4488;4;2725;1540;1757
934;320Cd;150;211;MT;2001;2006;3ER;9.7;1372;445;4488;4;2725;1580;1757
935;318Ci;143;206;MT;2001;2006;3ER;10.4;1372;420;4488;4;2725;1505;1757
936;320Ci;170;219;AT;2001;2006;3ER;10.2;1372;420;4488;6;2725;1575;1757
937;320Ci;170;222;MT;2001;2006;3ER;9.1;1372;420;4488;6;2725;1540;1757
938;325Ci;192;230;AT;2001;2006;3ER;9.1;1372;420;4488;6;2725;1600;1757
939;325Ci;186;0;AT;2001;2006;3ER;;1372;400;4488;6;2725;1645;1757
940;325Ci;192;234;MT;2001;2006;3ER;8;1372;420;4488;6;2725;1565;1757
941;325Ci;186;0;MT;2001;2006;3ER;;1372;400;4488;6;2725;1615;1757
942;330Ci;228;0;AT;2001;2006;3ER;;1372;400;4488;6;2725;1675;1757
943;330Ci;231;240;AT;2001;2006;3ER;7.5;1372;420;4488;6;2725;1635;1757
944;330Cd;204;234;MT;2001;2006;3ER;7.8;1372;405;4488;6;2725;1715;1757
945;330Ci;231;247;MT;2001;2006;3ER;6.9;1372;420;4488;6;2725;1600;1757
946;330Ci;228;0;MT;2001;2006;3ER;;1372;400;4488;6;2725;1640;1757
947;320Cd;150;213;AT;2001;2006;3ER;9.1;1369;500;4488;4;2725;1430;1757
948;318Ci;143;214;AT;2001;2006;3ER;10.2;1369;500;4488;4;2725;1360;1757
949;320Cd;150;221;MT;2001;2006;3ER;8.8;1369;500;4488;4;2725;1415;1757
950;318Ci;143;218;MT;2001;2006;3ER;9.3;1369;500;4488;4;2725;1320;1757
951;320Ci;170;223;AT;2001;2006;3ER;9.4;1369;500;4488;6;2725;1430;1757
952;320Ci;170;226;MT;2001;2006;3ER;8.3;1369;500;4488;6;2725;1395;1757
953;325Ci;192;237;AT;2001;2006;3ER;8.4;1369;500;4488;6;2725;1455;1757
954;325Ci;186;0;AT;2001;2006;3ER;;1369;480;4488;6;2725;1490;1757
955;325Ci;192;240;MT;2001;2006;3ER;7.3;1369;500;4488;6;2725;1420;1757
956;325Ci;186;0;MT;2001;2006;3ER;;1369;480;4488;6;2725;1450;1757
957;330Ci;228;0;AT;2001;2006;3ER;;1369;480;4488;6;2725;1525;1757
958;330Ci;231;247;AT;2001;2006;3ER;7;1369;500;4488;6;2725;1465;1757
959;330Cd;204;235;AT;2001;2006;3ER;7.4;1369;500;4488;6;2725;1555;1757
960;330Cd;204;242;MT;2001;2006;3ER;7.2;1369;500;4488;6;2725;1540;1757
961;330Ci;228;0;MT;2001;2006;3ER;;1369;480;4488;6;2725;1490;1757
962;330Ci;231;250;MT;2001;2006;3ER;6.5;1369;500;4488;6;2725;1430;1757
963;316i;116;200;AT;2001;2006;3ER;11.9;1415;500;4471;4;2725;1345;1739
964;316i;116;206;MT;2001;2006;3ER;10.9;1415;500;4471;4;2725;1310;1739
965;318d;116;199;AT;2001;2006;3ER;11.3;1415;500;4471;4;2725;1425;1739
966;318i;143;214;AT;2001;2006;3ER;10.2;1415;500;4471;4;2725;1360;1739
967;320d;150;213;AT;2001;2006;3ER;9.1;1415;500;4471;4;2725;1430;1739
968;320d;150;216;5MT;2001;2006;3ER;8.9;1415;500;4471;4;2725;1415;1739
969;318i;143;218;MT;2001;2006;3ER;9.3;1415;500;4471;4;2725;1320;1739
970;320d;150;221;6MT;2001;2006;3ER;8.8;1415;500;4471;4;2725;1415;1739
971;318d;116;204;MT;2001;2006;3ER;10.6;1415;500;4471;4;2725;1395;1739
972;320i;170;223;AT;2001;2006;3ER;9.4;1415;500;4471;6;2725;1430;1739
973;320i;170;226;MT;2001;2006;3ER;8.3;1415;500;4471;6;2725;1395;1739
974;325xi;186;0;AT;2001;2006;3ER;;1434;480;4471;6;2725;1600;1739
975;325i;192;237;AT;2001;2006;3ER;8.4;1415;500;4471;6;2725;1455;1739
976;325xi;192;231;AT;2001;2006;3ER;8.6;1434;500;4471;6;2725;1560;1739
977;325i;186;0;AT;2001;2006;3ER;;1415;480;4471;6;2725;1500;1739
978;325xi;186;0;MT;2001;2006;3ER;;1434;480;4471;6;2725;1570;1739
979;325i;186;0;MT;2001;2006;3ER;;1415;480;4471;6;2725;1460;1739
980;325xi;192;234;MT;2001;2006;3ER;7.5;1434;500;4471;6;2725;1525;1739
981;325i;192;240;MT;2001;2006;3ER;7.3;1415;500;4471;6;2725;1420;1739
982;330xd;184;224;AT;2001;2006;3ER;8.8;1434;500;4471;6;2725;1655;1739
983;330d;184;227;AT;2001;2006;3ER;8.2;1415;500;4471;6;2725;1555;1739
984;330d;184;227;MT;2001;2006;3ER;7.8;1415;500;4471;6;2725;1520;1739
985;330xd;184;224;MT;2001;2006;3ER;8.5;1434;500;4471;6;2725;1620;1739
986;330xi;231;242;AT;2001;2006;3ER;7.4;1434;500;4471;6;2725;1575;1739
987;330i;228;0;AT;2001;2006;3ER;;1415;480;4471;6;2725;1525;1739
988;330d;204;235;AT;2001;2006;3ER;7.4;1415;500;4471;6;2725;1555;1739
989;330xi;228;0;AT;2001;2006;3ER;;1434;480;4471;6;2725;1605;1739
990;330xd;204;228;AT;2001;2006;3ER;7.9;1434;500;4471;6;2725;1655;1739
991;330i;231;247;AT;2001;2006;3ER;7;1415;500;4471;6;2725;1465;1739
992;330i;231;250;5MT;2001;2006;3ER;6.5;1415;500;4471;6;2725;1430;1739
993;330d;204;242;MT;2001;2006;3ER;7.2;1415;500;4471;6;2725;1540;1739
994;330i;231;250;6MT;2001;2006;3ER;6.5;1415;500;4471;6;2725;1430;1739
995;330xi;228;0;6MT;2001;2006;3ER;;1434;480;4471;6;2725;1580;1739
996;330xi;228;0;5MT;2001;2006;3ER;;1434;480;4471;6;2725;1580;1739
997;330xi;231;247;6MT;2001;2006;3ER;6.6;1434;500;4471;6;2725;1540;1739
998;330xd;204;234;MT;2001;2006;3ER;7.4;1434;500;4471;6;2725;1650;1739
999;330xi;231;247;5MT;2001;2006;3ER;6.6;1434;500;4471;6;2725;1540;1739
1000;330i;228;0;5MT;2001;2006;3ER;;1415;480;4471;6;2725;1490;1739
1001;330i;228;0;6MT;2001;2006;3ER;;1415;480;4471;6;2725;1490;1739
1002;316i;116;197;AT;2001;2006;3ER;12.2;1409;540;4478;4;2725;1420;1739
1003;316i;116;200;MT;2001;2006;3ER;11.2;1409;540;4478;4;2725;1390;1739
1004;318i;143;209;AT;2001;2006;3ER;10.5;1409;540;4478;4;2725;1430;1739
1005;318d;116;195;AT;2001;2006;3ER;11.7;1409;500;4478;4;2725;1510;1739
1006;320d;150;208;AT;2001;2006;3ER;9.5;1409;500;4478;4;2725;1520;1739
1007;320d;150;211;5MT;2001;2006;3ER;9.3;1409;500;4478;4;2725;1505;1739
1008;320d;150;216;6MT;2001;2006;3ER;9.2;1409;500;4478;4;2725;1505;1739
1009;318d;116;200;MT;2001;2006;3ER;11;1409;500;4478;4;2725;1480;1739
1010;318i;143;213;MT;2001;2006;3ER;9.6;1409;540;4478;4;2725;1400;1739
1011;320i;170;221;AT;2001;2006;3ER;9.6;1409;550;4478;6;2725;1470;1739
1012;320i;170;224;MT;2001;2006;3ER;8.5;1409;545;4478;6;2725;1440;1739
1013;325xi;192;228;AT;2001;2006;3ER;8.8;1429;500;4478;6;2725;1610;1739
1014;325i;192;234;AT;2001;2006;3ER;8.6;1409;540;4478;6;2725;1505;1739
1015;325i;186;0;AT;2001;2006;3ER;;1409;520;4478;6;2725;1565;1739
1016;325xi;186;0;AT;2001;2006;3ER;;1429;500;4478;6;2725;1645;1739
1017;325i;186;0;MT;2001;2006;3ER;;1409;520;4478;6;2725;1525;1739
1018;325xi;192;231;MT;2001;2006;3ER;7.7;1429;500;4478;6;2725;1575;1739
1019;325xi;186;0;MT;2001;2006;3ER;;1429;500;4478;6;2725;1630;1739
1020;325i;192;237;MT;2001;2006;3ER;7.5;1409;540;4478;6;2725;1470;1739
1021;330d;184;225;AT;2001;2006;3ER;8.3;1409;540;4478;6;2725;1650;1739
1022;330xd;184;221;AT;2001;2006;3ER;8.9;1429;500;4478;6;2725;1730;1739
1023;330xd;184;221;MT;2001;2006;3ER;8.7;1429;500;4478;6;2725;1695;1739
1024;330d;184;225;MT;2001;2006;3ER;7.9;1409;540;4478;6;2725;1615;1739
1025;330xd;204;225;AT;2001;2006;3ER;8.1;1429;500;4478;6;2725;1715;1739
1026;330i;231;243;AT;2001;2006;3ER;7.2;1409;500;4478;6;2725;1535;1739
1027;330d;204;231;AT;2001;2006;3ER;7.8;1409;540;4478;6;2725;1625;1739
1028;330xi;231;238;AT;2001;2006;3ER;7.6;1429;500;4478;6;2725;1645;1739
1029;330xi;231;243;5MT;2001;2006;3ER;6.8;1429;500;4478;6;2725;1610;1739
1030;330d;204;237;MT;2001;2006;3ER;7.6;1409;540;4478;6;2725;1615;1739
1031;330i;231;250;6MT;2001;2006;3ER;6.7;1409;500;4478;6;2725;1500;1739
1032;330xi;231;243;6MT;2001;2006;3ER;6.8;1429;500;4478;6;2725;1610;1739
1033;330xd;204;230;MT;2001;2006;3ER;7.9;1429;500;4478;6;2725;1705;1739
1034;330i;231;250;5MT;2001;2006;3ER;6.7;1409;500;4478;6;2725;1500;1739
1035;316ti;116;196;AT;2001;2006;3ER;11.9;1408;500;4262;4;2725;1335;1751
1036;316ti;116;201;MT;2001;2006;3ER;10.9;1408;500;4262;4;2725;1300;1751
1037;320td;150;211;AT;2001;2006;3ER;9.1;1408;500;4262;4;2725;1430;1751
1038;318ti;143;211;AT;2001;2006;3ER;10.2;1408;500;4262;4;2725;1335;1751
1039;318td;116;202;MT;2001;2006;3ER;10.5;1408;500;4262;4;2725;1395;1751
1040;320td;150;219;MT;2001;2006;3ER;8.7;1408;500;4262;4;2725;1395;1751
1041;318ti;143;214;MT;2001;2006;3ER;9.3;1408;500;4262;4;2725;1300;1751
1042;325ti;192;232;AT;2001;2006;3ER;8.3;1408;500;4262;6;2725;1440;1751
1043;325ti;192;235;MT;2001;2006;3ER;7.1;1408;500;4262;6;2725;1405;1751
1044;318i;113;185;AT;1987;1994;3ER;13.1;1370;400;4325;4;2570;1240;1645
1045;318i;113;187;MT;1987;1994;3ER;12;1370;400;4325;4;2570;1220;1645
1046;320i;129;194;AT;1987;1994;3ER;13.3;1370;400;4325;6;2570;1300;1645
1047;320i;129;195;MT;1987;1994;3ER;11.5;1370;400;4325;6;2570;1280;1645
1048;325i;170;210;AT;1987;1994;3ER;10.2;1370;400;4325;6;2570;1330;1645
1049;325i;170;216;MT;1987;1994;3ER;8.7;1370;400;4325;6;2570;1310;1645
1050;316i;100;177;AT;1987;1994;3ER;14.1;1380;460;4325;4;2570;1085;1645
1051;316i;100;177;AT;1987;1994;3ER;14.1;1380;460;4325;4;2570;1085;1645
1052;316i;100;182;MT;1987;1994;3ER;12.1;1380;460;4325;4;2570;1065;1645
1053;316i;100;182;MT;1987;1994;3ER;12.1;1380;460;4325;4;2570;1065;1645
1054;316;90;171;AT;1987;1994;3ER;14.2;1380;460;4325;4;2570;1030;1645
1055;316i;102;175;AT;1987;1994;3ER;14.1;1380;460;4325;4;2570;1030;1645
1056;318i;113;184;AT;1987;1994;3ER;12.1;1380;460;4325;4;2570;1085;1645
1057;318i;115;186;AT;1987;1994;3ER;11.9;1380;460;4325;4;2570;1085;1645
1058;316i;102;182;MT;1987;1994;3ER;12.1;1380;460;4325;4;2570;1010;1645
1059;318i;136;199;MT;1987;1994;3ER;;1380;440;4460;4;2570;1205;1645
1060;318is;136;202;MT;1987;1994;3ER;9.9;1380;440;4325;4;2570;1125;1645
1061;318i;115;189;MT;1987;1994;3ER;10.8;1380;460;4325;4;2570;1065;1645
1062;318i;113;188;MT;1987;1994;3ER;10.8;1380;460;4325;4;2570;1065;1645
1063;316;90;175;MT;1987;1994;3ER;12.2;1380;460;4325;4;2570;1010;1645
1064;320i;129;193;AT;1987;1994;3ER;11.5;1380;460;4325;6;2570;1145;1645
1065;320i;129;188;AT;1987;1994;3ER;12.7;1380;460;4325;6;2570;1145;1645
1066;320i;129;197;MT;1987;1994;3ER;10.6;1380;460;4325;6;2570;1125;1645
1067;320i;129;198;MT;1987;1994;3ER;10.2;1380;460;4325;6;2570;1125;1645
1068;320is;192;227;MT;1987;1994;3ER;7.9;1380;400;4325;4;2570;1180;1645
1069;324d;86;158;AT;1987;1994;3ER;18.5;1380;460;4325;6;2570;1215;1645
1070;324td;116;182;AT;1987;1994;3ER;12.8;1380;460;4325;6;2570;1280;1645
1071;324d;86;165;MT;1987;1994;3ER;16.1;1380;460;4325;6;2570;1195;1645
1072;324td;116;187;MT;1987;1994;3ER;11.9;1380;460;4325;6;2570;1260;1645
1073;325is;170;209;AT;1987;1994;3ER;;1380;440;4460;6;2570;1295;1645
1074;325i;171;213;AT;1987;1994;3ER;9.8;1380;460;4325;6;2570;1200;1645
1075;325i;170;212;AT;1987;1994;3ER;9.9;1380;460;4325;6;2570;1200;1645
1076;325ix;170;206;AT;1987;1994;3ER;11.3;1400;460;4325;6;2570;1300;1645
1077;325ix;171;204;AT;1987;1994;3ER;10.9;1400;460;4325;6;2570;1300;1645
1078;325ix;170;212;MT;1987;1994;3ER;9.2;1400;460;4325;6;2570;1280;1645
1079;325ix;171;214;MT;1987;1994;3ER;9;1400;460;4325;6;2570;1280;1645
1080;325is;170;214;MT;1987;1994;3ER;;1380;440;4460;6;2570;1276;1645
1081;325i;170;218;MT;1987;1994;3ER;8.3;1380;460;4325;6;2570;1180;1645
1082;325i;171;220;MT;1987;1994;3ER;8.3;1380;460;4325;6;2570;1180;1645
1083;325;129;183;AT;1987;1994;3ER;;1380;440;4460;6;2570;1270;1645
1084;325;129;190;MT;1987;1994;3ER;;1380;440;4460;6;2570;1254;1645
1085;316i;100;177;AT;1987;1994;3ER;14.1;1380;460;4325;4;2570;1105;1645
1086;316i;100;177;AT;1987;1994;3ER;14.1;1380;460;4325;4;2570;1105;1645
1087;316i;100;182;MT;1987;1994;3ER;12.1;1380;460;4325;4;2570;1085;1645
1088;316i;100;182;MT;1987;1994;3ER;12.1;1380;460;4325;4;2570;1085;1645
1089;316;90;171;AT;1987;1994;3ER;14.2;1380;460;4325;4;2570;1050;1645
1090;318i;113;184;AT;1987;1994;3ER;12.1;1380;460;4325;4;2570;1105;1645
1091;318i;115;186;AT;1987;1994;3ER;11.9;1380;460;4325;4;2570;1105;1645
1092;316i;102;175;AT;1987;1994;3ER;14.1;1380;460;4325;4;2570;1050;1645
1093;318i;136;199;MT;1987;1994;3ER;;1380;440;4460;4;2570;1225;1645
1094;318is;136;202;MT;1987;1994;3ER;9.9;1380;440;4325;4;2570;1145;1645
1095;316;90;175;MT;1987;1994;3ER;12.2;1380;460;4325;4;2570;1030;1645
1096;316i;102;182;MT;1987;1994;3ER;12.1;1380;460;4325;4;2570;1030;1645
1097;318i;115;189;MT;1987;1994;3ER;10.8;1380;460;4325;4;2570;1085;1645
1098;318i;113;188;MT;1987;1994;3ER;10.8;1380;460;4325;4;2570;1085;1645
1099;320i;129;193;AT;1987;1994;3ER;11.5;1380;460;4325;6;2570;1165;1645
1100;320i;129;188;AT;1987;1994;3ER;12.7;1380;460;4325;6;2570;1165;1645
1101;320is;192;227;MT;1987;1994;3ER;7.9;1380;400;4325;4;2570;1200;1645
1102;320i;129;198;MT;1987;1994;3ER;10.2;1380;460;4325;6;2570;1145;1645
1103;320i;129;197;MT;1987;1994;3ER;10.6;1380;460;4325;6;2570;1145;1645
1104;324td;116;182;AT;1987;1994;3ER;12.8;1380;460;4325;6;2570;1300;1645
1105;324d;86;158;AT;1987;1994;3ER;18.5;1380;460;4325;6;2570;1235;1645
1106;324td;116;187;MT;1987;1994;3ER;11.9;1380;460;4325;6;2570;1280;1645
1107;324d;86;165;MT;1987;1994;3ER;16.1;1380;460;4325;6;2570;1215;1645
1108;325ix;170;206;AT;1987;1994;3ER;11.3;1400;460;4325;6;2570;1320;1645
1109;325is;170;209;AT;1987;1994;3ER;;1380;440;4460;6;2570;1315;1645
1110;325i;171;213;AT;1987;1994;3ER;9.8;1380;460;4325;6;2570;1220;1645
1111;325i;170;212;AT;1987;1994;3ER;9.9;1380;460;4325;6;2570;1220;1645
1112;325ix;171;204;AT;1987;1994;3ER;10.9;1400;460;4325;6;2570;1320;1645
1113;325i;170;218;MT;1987;1994;3ER;8.3;1380;460;4325;6;2570;1200;1645
1114;325is;170;214;MT;1987;1994;3ER;;1380;440;4460;6;2570;1296;1645
1115;325ix;170;212;MT;1987;1994;3ER;9.2;1400;460;4325;6;2570;1300;1645
1116;325i;171;220;MT;1987;1994;3ER;8.3;1380;460;4325;6;2570;1200;1645
1117;325ix;171;214;MT;1987;1994;3ER;9;1400;460;4325;6;2570;1300;1645
1118;325;129;183;AT;1987;1994;3ER;;1380;440;4460;6;2570;1290;1645
1119;325;129;190;MT;1987;1994;3ER;;1380;440;4460;6;2570;1274;1645
1120;316i;100;176;AT;1987;1994;3ER;15.7;1380;480;4325;4;2570;1190;1645
1121;316i;100;179;MT;1987;1994;3ER;13.9;1380;480;4325;4;2570;1170;1645
1122;318i;113;186;AT;1987;1994;3ER;13;1380;480;4325;4;2570;1200;1645
1123;318i;115;187;AT;1987;1994;3ER;12.8;1380;480;4325;4;2570;1200;1645
1124;318i;115;189;MT;1987;1994;3ER;11.5;1380;480;4325;4;2570;1180;1645
1125;318i;113;188;MT;1987;1994;3ER;11.7;1380;480;4325;4;2570;1180;1645
1126;320i;129;195;AT;1987;1994;3ER;13.2;1380;480;4325;6;2570;1250;1645
1127;320i;129;196;MT;1987;1994;3ER;11.5;1380;480;4325;6;2570;1230;1645
1128;324td;116;182;AT;1987;1994;3ER;13.3;1380;480;4325;6;2570;1320;1645
1129;324td;116;187;MT;1987;1994;3ER;12.3;1380;480;4325;6;2570;1300;1645
1130;325i;171;212;AT;1987;1994;3ER;10.1;1380;480;4325;6;2570;1290;1645
1131;325i;170;212;AT;1987;1994;3ER;10.1;1380;480;4325;6;2570;1290;1645
1132;325ix;170;206;AT;1987;1994;3ER;11.2;1380;450;4325;6;2570;1370;1645
1133;325i;170;214;MT;1987;1994;3ER;8.8;1380;480;4325;6;2570;1270;1645
1134;325ix;170;208;MT;1987;1994;3ER;9.7;1380;460;4325;6;2570;1350;1645
1135;325i;171;214;MT;1987;1994;3ER;8.8;1380;480;4325;6;2570;1270;1645
1136;320i;129;188;AT;1982;1990;3ER;13.4;1370;400;4325;6;2570;1300;1645
1137;320i;129;188;AT;1982;1990;3ER;13.4;1370;400;4325;6;2570;1300;1645
1138;320i;129;195;MT;1982;1990;3ER;11.5;1370;400;4325;6;2570;1280;1645
1139;320i;129;195;MT;1982;1990;3ER;11.5;1370;400;4325;6;2570;1280;1645
1140;325i;170;206;AT;1982;1990;3ER;10.5;1370;400;4325;6;2570;1275;1645
1141;325i;171;207;AT;1982;1990;3ER;10.3;1370;400;4325;6;2570;1275;1645
1142;325i;170;214;MT;1982;1990;3ER;8.7;1370;400;4325;6;2570;1255;1645
1143;325i;171;215;MT;1982;1990;3ER;8.6;1370;400;4325;6;2570;1255;1645
1144;316;90;171;4AT;1982;1990;3ER;14.2;1380;450;4325;4;2570;1020;1645
1145;318i;102;0;3AT;1982;1990;3ER;;1380;;4494;4;2570;1100;1645
1146;318i;105;179;4AT;1982;1990;3ER;13.1;1380;450;4325;4;2570;1030;1645
1147;316;90;171;3AT;1982;1990;3ER;14.2;1380;450;4325;4;2570;1020;1645
1148;318i;102;177;AT;1982;1990;3ER;13.9;1380;460;4325;4;2570;1060;1645
1149;318i;105;179;3AT;1982;1990;3ER;13.1;1380;450;4325;4;2570;1030;1645
1150;318i;102;0;4AT;1982;1990;3ER;;1380;;4494;4;2570;1116;1645
1151;318i;102;184;MT;1982;1990;3ER;11.8;1380;460;4325;4;2570;1040;1645
1152;316;90;175;5MT;1982;1990;3ER;12.2;1380;460;4325;4;2570;1010;1645
1153;316;90;175;4MT;1982;1990;3ER;12.2;1380;460;4325;4;2570;1010;1645
1154;318i;105;184;5MT;1982;1990;3ER;11.2;1380;460;4325;4;2570;1020;1645
1155;318i;105;184;4MT;1982;1990;3ER;11.2;1380;460;4325;4;2570;1020;1645
1156;318i;102;0;MT;1982;1990;3ER;;1380;;4494;4;2570;1090;1645
1157;320i;125;191;3AT;1982;1990;3ER;12;1380;440;4325;6;2570;1100;1645
1158;320i;125;191;4AT;1982;1990;3ER;12;1380;440;4325;6;2570;1100;1645
1159;320i;129;192;AT;1982;1990;3ER;12;1380;460;4325;6;2570;1120;1645
1160;320i;129;186;AT;1982;1990;3ER;12.7;1380;460;4325;6;2570;1120;1645
1161;320i;129;197;MT;1982;1990;3ER;10.2;1380;460;4325;6;2570;1100;1645
1162;320i;125;196;MT;1982;1990;3ER;10.4;1380;460;4325;6;2570;1080;1645
1163;320i;129;195;MT;1982;1990;3ER;10.6;1380;460;4325;6;2570;1100;1645
1164;323i;150;200;AT;1982;1990;3ER;10.7;1380;460;4325;6;2570;1110;1645
1165;323i;139;197;3AT;1982;1990;3ER;10.8;1380;450;4325;6;2570;1120;1645
1166;323i;139;197;4AT;1982;1990;3ER;10.8;1380;450;4325;6;2570;1120;1645
1167;323i;139;202;MT;1982;1990;3ER;9.2;1380;460;4325;6;2570;1110;1645
1168;323i;150;204;MT;1982;1990;3ER;9;1380;460;4325;6;2570;1110;1645
1169;324d;86;156;AT;1982;1990;3ER;18.5;1380;460;4325;6;2570;1195;1645
1170;324d;86;165;MT;1982;1990;3ER;16.1;1380;460;4325;6;2570;1175;1645
1171;325i;170;210;AT;1982;1990;3ER;9.9;1380;460;4325;6;2570;1165;1645
1172;325i;171;206;AT;1982;1990;3ER;10;1380;460;4325;6;2570;1165;1645
1173;325ix;171;202;AT;1982;1990;3ER;10.9;1400;460;4325;6;2570;1295;1645
1174;325ix;170;201;AT;1982;1990;3ER;11.3;1400;460;4325;6;2570;1295;1645
1175;325i;171;217;MT;1982;1990;3ER;8.3;1380;460;4325;6;2570;1145;1645
1176;325ix;170;210;MT;1982;1990;3ER;9.2;1400;460;4325;6;2570;1275;1645
1177;325i;170;215;MT;1982;1990;3ER;8.3;1380;460;4325;6;2570;1145;1645
1178;325ix;171;212;MT;1982;1990;3ER;9;1400;460;4325;6;2570;1235;1645
1179;325e;122;188;AT;1982;1990;3ER;11.8;1380;450;4325;6;2570;1150;1645
1180;325e;122;193;MT;1982;1990;3ER;10.1;1380;460;4325;6;2570;1140;1645
1181;318i;105;179;3AT;1982;1990;3ER;13.1;1380;450;4325;4;2570;1010;1645
1182;318i;102;0;4AT;1982;1990;3ER;;1380;;4494;4;2570;1096;1645
1183;318i;102;177;AT;1982;1990;3ER;13.9;1380;460;4325;4;2570;1040;1645
1184;318i;105;179;4AT;1982;1990;3ER;13.1;1380;450;4325;4;2570;1010;1645
1185;316;90;171;3AT;1982;1990;3ER;14.2;1380;450;4325;4;2570;1000;1645
1186;318i;102;0;3AT;1982;1990;3ER;;1380;;4494;4;2570;1080;1645
1187;316;90;171;4AT;1982;1990;3ER;14.2;1380;450;4325;4;2570;1000;1645
1188;316;90;175;5MT;1982;1990;3ER;12.2;1380;460;4325;4;2570;990;1645
1189;318i;105;184;4MT;1982;1990;3ER;11.2;1380;460;4325;4;2570;1000;1645
1190;318i;102;0;MT;1982;1990;3ER;;1380;;4494;4;2570;1070;1645
1191;318i;102;184;MT;1982;1990;3ER;11.8;1380;460;4325;4;2570;1020;1645
1192;316;90;175;4MT;1982;1990;3ER;12.2;1380;460;4325;4;2570;990;1645
1193;318i;105;184;5MT;1982;1990;3ER;11.2;1380;460;4325;4;2570;1000;1645
1194;320i;129;192;AT;1982;1990;3ER;12;1380;460;4325;6;2570;1100;1645
1195;320i;125;191;3AT;1982;1990;3ER;12;1380;440;4325;6;2570;1080;1645
1196;320i;125;191;4AT;1982;1990;3ER;12;1380;440;4325;6;2570;1080;1645
1197;320i;129;186;AT;1982;1990;3ER;12.7;1380;460;4325;6;2570;1100;1645
1198;320i;125;196;MT;1982;1990;3ER;10.4;1380;460;4325;6;2570;1060;1645
1199;320i;129;195;MT;1982;1990;3ER;10.6;1380;460;4325;6;2570;1080;1645
1200;320i;129;197;MT;1982;1990;3ER;10.2;1380;460;4325;6;2570;1080;1645
1201;323i;139;197;4AT;1982;1990;3ER;10.8;1380;450;4325;6;2570;1100;1645
1202;323i;139;197;3AT;1982;1990;3ER;10.8;1380;450;4325;6;2570;1100;1645
1203;323i;150;200;AT;1982;1990;3ER;10.7;1380;460;4325;6;2570;1090;1645
1204;323i;139;202;MT;1982;1990;3ER;9.2;1380;460;4325;6;2570;1090;1645
1205;323i;150;204;MT;1982;1990;3ER;9;1380;460;4325;6;2570;1090;1645
1206;324d;86;156;AT;1982;1990;3ER;18.5;1380;460;4325;6;2570;1175;1645
1207;324d;86;165;MT;1982;1990;3ER;16.1;1380;460;4325;6;2570;1155;1645
1208;325i;170;210;AT;1982;1990;3ER;9.9;1380;460;4325;6;2570;1145;1645
1209;325ix;170;201;AT;1982;1990;3ER;11.3;1400;460;4325;6;2570;1275;1645
1210;325ix;171;202;AT;1982;1990;3ER;10.9;1400;460;4325;6;2570;1275;1645
1211;325i;171;206;AT;1982;1990;3ER;10;1380;460;4325;6;2570;1145;1645
1212;325i;170;215;MT;1982;1990;3ER;8.3;1380;460;4325;6;2570;1125;1645
1213;325ix;171;212;MT;1982;1990;3ER;9;1400;460;4325;6;2570;1215;1645
1214;325i;171;217;MT;1982;1990;3ER;8.3;1380;460;4325;6;2570;1125;1645
1215;325ix;170;210;MT;1982;1990;3ER;9.2;1400;460;4325;6;2570;1255;1645
1216;325e;122;188;AT;1982;1990;3ER;11.8;1380;450;4325;6;2570;1130;1645
1217;325e;122;193;MT;1982;1990;3ER;10.1;1380;460;4325;6;2570;1120;1645
1218;315;75;154;4MT;1975;1983;3ER;14.8;1380;430;4355;4;2563;1010;1610
1219;316;90;160;4MT;1975;1983;3ER;13.8;1380;420;4355;4;2563;1020;1610
1220;316;90;160;5MT;1975;1983;3ER;13.8;1380;420;4355;4;2563;1020;1610
1221;315;75;154;5MT;1975;1983;3ER;14.8;1380;430;4355;4;2563;1010;1610
1222;318i;105;166;AT;1975;1983;3ER;13.2;1380;420;4355;4;2563;1040;1610
1223;316;90;158;AT;1975;1983;3ER;14.7;1380;420;4355;4;2563;1030;1610
1224;318;98;160;AT;1975;1983;3ER;14.8;1380;410;4355;4;2563;1030;1610
1225;318i;105;171;5MT;1975;1983;3ER;11.5;1380;430;4355;4;2563;1030;1610
1226;316;90;163;4MT;1975;1983;3ER;12.5;1380;430;4355;4;2563;1020;1610
1227;316;90;163;5MT;1975;1983;3ER;12.5;1380;430;4355;4;2563;1020;1610
1228;318;98;165;5MT;1975;1983;3ER;11.9;1380;420;4355;4;2563;1020;1610
